__time,/effort_controller/commands/data[1],/joint_states/front_left_wheel_joint/effort,/joint_states/front_left_motor_joint/position,/joint_states/front_left_motor_joint/velocity
1718737790.401086,2.0,0.0,-0.713890424,-0.035310581
1718737790.401681,2.0,0.0,-0.713914827,-0.024453152
1718737790.402835,2.0,0.0,-0.713936383,-0.021566811
1718737790.403976,2.0,0.0,-0.713955258,-0.018866318
1718737790.404568,2.0,0.0,-0.713971305,-0.016031335
1718737790.405718,2.0,0.0,-0.713957087,0.015334599
1718737790.40687,2.0,0.0,-0.713511338,0.444690133
1718737790.408018,2.0,0.0,-0.713393648,0.117490344
1718737790.408624,2.0,0.0,-0.7134974,-0.103586571
1718737790.40976,2.0,0.0,-0.713646631,-0.148980496
1718737790.410904,2.0,0.0,-0.713768413,-0.121564515
1718737790.41205,2.0,0.0,-0.713858633,-0.090057126
1718737790.412634,2.0,0.0,-0.713932539,-0.073785258
1718737790.413857,2.0,0.0,-0.714001484,-0.068851908
1718737790.414941,2.0,0.0,-0.714069504,-0.067948579
1718737790.416102,2.0,0.0,-0.714149535,-0.0800304
1718737790.416701,2.0,0.0,-0.714172773,-0.023271094
1718737790.417873,2.0,0.0,-0.714158723,0.014026148
1718737790.419017,2.0,0.0,-0.714130588,0.028137022
1718737790.41974,2.0,0.0,-0.714097754,0.032857162
1718737790.420927,2.0,0.0,-0.714061671,0.036118441
1718737790.422134,2.0,0.0,-0.714021694,0.040014009
1718737790.422772,2.0,0.0,-0.71397756,0.044167184
1718737790.423977,2.0,0.0,-0.713929643,0.047941658
1718737790.425262,2.0,0.0,-0.713878561,0.051099219
1718737790.425829,2.0,0.0,-0.713824857,0.053713847
1718737790.426385,-2.0,0.0,-0.713824857,0.053713847
1718737790.427038,-2.0,0.0,-0.713768904,0.055956485
1718737790.427662,-2.0,0.0,-0.713707912,0.060975974
1718737790.428859,-2.0,0.0,-0.713692766,0.015072819
1718737790.430045,-2.0,0.0,-0.713697068,-0.004427331
1718737790.430652,-2.0,0.0,-0.713698023,-0.00108821
1718737790.431837,-2.0,0.0,-0.713683265,0.015562847
1718737790.433015,-2.0,0.0,-0.713266455,0.415748994
1718737790.433624,-2.0,0.0,-0.713162933,0.10330654
1718737790.43481,-2.0,0.0,-0.713272678,-0.109583377
1718737790.435983,-2.0,0.0,-0.713430113,-0.157164276
1718737790.436596,-2.0,0.0,-0.713566262,-0.135884956
1718737790.437764,-2.0,0.0,-0.713724993,-0.158643666
1718737790.43896,-2.0,0.0,-0.713805079,-0.080141133
1718737790.440144,-2.0,0.0,-0.713823463,-0.018496228
1718737790.440768,-2.0,0.0,-0.713823997,-0.000635062
1718737790.441956,-2.0,0.0,-0.713826713,-0.002826007
1718737790.443179,-2.0,0.0,-0.713835125,-0.008457784
1718737790.443778,-2.0,0.0,-0.713848546,-0.013435983
1718737790.444951,-2.0,0.0,-0.713865575,-0.017033136
1718737790.446128,-2.0,0.0,-0.713887073,-0.021496865
1718737790.446803,-2.0,0.0,-0.713914415,-0.02734763
1718737790.447974,-2.0,0.0,-0.713948875,-0.034470127
1718737790.448585,-2.0,0.0,-0.713991333,-0.042469387
1718737790.449765,-2.0,0.0,-0.714042359,-0.051047849
1718737790.450927,-2.0,0.0,-0.714102353,-0.060019561
1718737790.452094,-2.0,0.0,-0.71417159,-0.069267512
1718737790.452677,-2.0,0.0,-0.714250277,-0.078720008
1718737790.453829,-2.0,0.0,-0.714338484,-0.08824188
1718737790.454958,-2.0,0.0,-0.714435974,-0.097522764
1718737790.45553,-2.0,0.0,-0.714556098,-0.120206239
1718737790.456668,-2.0,0.0,-0.714629468,-0.07345984
1718737790.457813,-2.0,0.0,-0.714648885,-0.018450546
1718737790.458935,-2.0,0.0,-0.714264194,0.383717216
1718737790.459492,-2.0,0.0,-0.714197617,0.066393973
1718737790.460665,-2.0,0.0,-0.714348235,-0.150460665
1718737790.461808,-2.0,0.0,-0.714548356,-0.199875282
1718737790.462918,-2.0,0.0,-0.714728569,-0.179992778
1718737790.463488,-2.0,0.0,-0.714885414,-0.156676661
1718737790.464642,-2.0,0.0,-0.715033815,-0.148275906
1718737790.465774,-2.0,0.0,-0.715184955,-0.151050745
1718737790.466945,-2.0,0.0,-0.715342968,-0.157950448
1718737790.467516,-2.0,0.0,-0.715507454,-0.164457062
1718737790.468654,-2.0,0.0,-0.71567853,-0.17106921
1718737790.469777,-2.0,0.0,-0.715854239,-0.175719455
1718737790.470906,-2.0,0.0,-0.716034483,-0.180267991
1718737790.472037,-2.0,0.0,-0.716219276,-0.18482457
1718737790.472689,-2.0,0.0,-0.716421873,-0.202677496
1718737790.473749,-2.0,0.0,-0.716573173,-0.151393239
1718737790.474892,-2.0,0.0,-0.716695177,-0.122119163
1718737790.476032,-2.0,0.0,-0.716813102,-0.117969947
1718737790.476632,-2.0,0.0,-0.7169335,-0.120411293
1718737790.477786,-2.0,0.0,-0.717057933,-0.124431451
1718737790.478965,-2.0,0.0,-0.717152048,-0.092984896
1718737790.480102,-2.0,0.0,-0.716828689,0.322354392
1718737790.480642,-2.0,0.0,-0.716837826,-0.009328224
1718737790.481812,-2.0,0.0,-0.717073109,-0.235128106
1718737790.482996,-2.0,0.0,-0.717359955,-0.286610513
1718737790.483557,-2.0,0.0,-0.717625977,-0.265816621
1718737790.4847,-2.0,0.0,-0.717905263,-0.279186071
1718737790.485845,-2.0,0.0,-0.718182759,-0.277490755
1718737790.486989,-2.0,0.0,-0.718447543,-0.264819216
1718737790.487653,-2.0,0.0,-0.718710653,-0.263149165
1718737790.488758,-2.0,0.0,-0.718977488,-0.266857826
1718737790.489845,-2.0,0.0,-0.719248315,-0.270828296
1718737790.490987,-2.0,0.0,-0.719521749,-0.273416928
1718737790.491575,-2.0,0.0,-0.719796727,-0.274947256
1718737790.492837,-2.0,0.0,-0.720084147,-0.287417256
1718737790.493955,-2.0,0.0,-0.720323993,-0.239846972
1718737790.494829,-2.0,0.0,-0.720537178,-0.213173709
1718737790.495956,-2.0,0.0,-0.720745609,-0.208391848
1718737790.496799,-2.0,0.0,-0.720957639,-0.211979618
1718737790.49794,-2.0,0.0,-0.72117231,-0.214619297
1718737790.499161,-2.0,0.0,-0.721389768,-0.217413792
1718737790.49969,-2.0,0.0,-0.721610428,-0.22062812
1718737790.50086,-2.0,0.0,-0.721834945,-0.224498767
1718737790.50205,-2.0,0.0,-0.722034158,-0.19814912
1718737790.503123,-2.0,0.0,-0.721814516,0.218606037
1718737790.503676,-2.0,0.0,-0.721926357,-0.112052316
1718737790.504813,-2.0,0.0,-0.722264276,-0.337779874
1718737790.505964,-2.0,0.0,-0.722653934,-0.389435435
1718737790.507121,-2.0,0.0,-0.723022565,-0.368436862
1718737790.507711,-2.0,0.0,-0.723365678,-0.342968223
1718737790.508852,-2.0,0.0,-0.723698253,-0.332467061
1718737790.51,-2.0,0.0,-0.724031571,-0.333233351
1718737790.510605,-2.0,0.0,-0.724369705,-0.33806763
1718737790.511745,-2.0,0.0,-0.724712752,-0.342996229
1718737790.512891,-2.0,0.0,-0.725059805,-0.347016406
1718737790.514031,-2.0,0.0,-0.725410166,-0.350336051
1718737790.514619,-2.0,0.0,-0.725775434,-0.365285734
1718737790.515787,-2.0,0.0,-0.726093756,-0.318358777
1718737790.516953,-2.0,0.0,-0.726383341,-0.289614462
1718737790.518099,-2.0,0.0,-0.726666208,-0.282869749
1718737790.518641,-2.0,0.0,-0.726950282,-0.284056844
1718737790.519787,-2.0,0.0,-0.727274124,-0.323905238
1718737790.52093,-2.0,0.0,-0.727586778,-0.312809267
1718737790.522073,-2.0,0.0,-0.727874278,-0.287696897
1718737790.522679,-2.0,0.0,-0.728191567,-0.317532194
1718737790.523806,-2.0,0.0,-0.728521409,-0.330100347
1718737790.524948,-2.0,0.0,-0.7288469,-0.325718678
1718737790.526104,-2.0,0.0,-0.729176159,-0.329430042
1718737790.526333,2.0,0.0,-0.729176159,-0.329430042
1718737790.526793,2.0,0.0,-0.729514094,-0.338043812
1718737790.527947,2.0,0.0,-0.729843343,-0.328403509
1718737790.529088,2.0,0.0,-0.729801092,0.041460807
1718737790.529634,2.0,0.0,-0.730030366,-0.229395169
1718737790.530786,2.0,0.0,-0.73044288,-0.412335897
1718737790.531944,2.0,0.0,-0.730890328,-0.447188928
1718737790.533091,2.0,0.0,-0.73131022,-0.419660163
1718737790.533721,2.0,0.0,-0.731697953,-0.387525888
1718737790.534878,2.0,0.0,-0.732066712,-0.368593993
1718737790.535976,2.0,0.0,-0.732426019,-0.359173714
1718737790.537206,2.0,0.0,-0.73277909,-0.352967197
1718737790.537706,2.0,0.0,-0.733137831,-0.358703111
1718737790.538817,2.0,0.0,-0.733439329,-0.301496614
1718737790.539992,2.0,0.0,-0.73370423,-0.264911281
1718737790.541136,2.0,0.0,-0.73395611,-0.251886215
1718737790.541694,2.0,0.0,-0.734202986,-0.246855979
1718737790.542876,2.0,0.0,-0.734444604,-0.241619116
1718737790.544002,2.0,0.0,-0.734681555,-0.236951982
1718737790.545132,2.0,0.0,-0.734914366,-0.232821315
1718737790.545712,2.0,0.0,-0.735143915,-0.229565752
1718737790.546868,2.0,0.0,-0.73537112,-0.227229453
1718737790.547994,2.0,0.0,-0.735559171,-0.186908373
1718737790.549148,2.0,0.0,-0.735325329,0.232792306
1718737790.549727,2.0,0.0,-0.735418975,-0.093876461
1718737790.550854,2.0,0.0,-0.735733951,-0.314851888
1718737790.551991,2.0,0.0,-0.73609466,-0.360499698
1718737790.55257,2.0,0.0,-0.736427053,-0.332217682
1718737790.553693,2.0,0.0,-0.736726388,-0.2992178
1718737790.55483,2.0,0.0,-0.737006669,-0.280174815
1718737790.555965,2.0,0.0,-0.737294539,-0.28783387
1718737790.556581,2.0,0.0,-0.737524299,-0.229756207
1718737790.5577,2.0,0.0,-0.737717636,-0.193407794
1718737790.55885,2.0,0.0,-0.737895884,-0.178228757
1718737790.559988,2.0,0.0,-0.738068993,-0.173072264
1718737790.561261,2.0,0.0,-0.73823865,-0.169612677
1718737790.561839,2.0,0.0,-0.738404405,-0.165712835
1718737790.56303,2.0,0.0,-0.738566172,-0.161732071
1718737790.564178,2.0,0.0,-0.738724461,-0.158262362
1718737790.564785,2.0,0.0,-0.738879986,-0.155506596
1718737790.565952,2.0,0.0,-0.739033365,-0.153368407
1718737790.567081,2.0,0.0,-0.739185033,-0.151663222
1718737790.567728,2.0,0.0,-0.739335267,-0.150232057
1718737790.568915,2.0,0.0,-0.739484232,-0.148964266
1718737790.570104,2.0,0.0,-0.739603964,-0.118694164
1718737790.57071,2.0,0.0,-0.73930328,0.299670757
1718737790.57187,2.0,0.0,-0.739320649,-0.017555434
1718737790.57305,2.0,0.0,-0.739568892,-0.248114108
1718737790.573656,2.0,0.0,-0.739807071,-0.237972293
1718737790.574839,2.0,0.0,-0.739981412,-0.174143716
1718737790.576026,2.0,0.0,-0.74011157,-0.129975244
1718737790.577203,2.0,0.0,-0.740221686,-0.109938556
1718737790.577828,2.0,0.0,-0.740324727,-0.102870262
1718737790.579018,2.0,0.0,-0.740424546,-0.099661881
1718737790.580226,2.0,0.0,-0.740521362,-0.096677542
1718737790.580822,2.0,0.0,-0.740614949,-0.093472886
1718737790.582016,2.0,0.0,-0.740705491,-0.090450467
1718737790.583173,2.0,0.0,-0.740793415,-0.087853508
1718737790.583789,2.0,0.0,-0.740914935,-0.121519926
1718737790.584995,2.0,0.0,-0.74104449,-0.129621889
1718737790.58619,2.0,0.0,-0.741162095,-0.117697701
1718737790.586823,2.0,0.0,-0.741272704,-0.11069377
1718737790.588004,2.0,0.0,-0.741380857,-0.108211746
1718737790.589181,2.0,0.0,-0.74148782,-0.106990999
1718737790.589783,2.0,0.0,-0.741593151,-0.105329282
1718737790.590945,2.0,0.0,-0.741696232,-0.103056296
1718737790.592054,2.0,0.0,-0.741796826,-0.100552413
1718737790.592643,2.0,0.0,-0.741933484,-0.136706191
1718737790.593787,2.0,0.0,-0.7420614,-0.128093094
1718737790.594921,2.0,0.0,-0.742109295,-0.048119424
1718737790.596058,2.0,0.0,-0.742113567,-0.004474196
1718737790.596629,2.0,0.0,-0.742106951,0.006428694
1718737790.597782,2.0,0.0,-0.742097978,0.00890007
1718737790.598918,2.0,0.0,-0.74208821,0.009743493
1718737790.600099,2.0,0.0,-0.742068564,0.020377683
1718737790.600693,2.0,0.0,-0.74166828,0.399469922
1718737790.601861,2.0,0.0,-0.741541015,0.12713405
1718737790.603074,2.0,0.0,-0.741602301,-0.061103887
1718737790.603689,2.0,0.0,-0.741705059,-0.102502881
1718737790.604895,2.0,0.0,-0.741786939,-0.081652958
1718737790.606043,2.0,0.0,-0.741843726,-0.056607222
1718737790.606957,2.0,0.0,-0.741888261,-0.044396441
1718737790.60813,2.0,0.0,-0.741930434,-0.042064142
1718737790.608753,2.0,0.0,-0.741973594,-0.043080134
1718737790.609944,2.0,0.0,-0.74203095,-0.057343426
1718737790.611096,2.0,0.0,-0.742033522,-0.002590947
1718737790.611732,2.0,0.0,-0.742001874,0.031624568
1718737790.612881,2.0,0.0,-0.741960319,0.0415564
1718737790.614038,2.0,0.0,-0.741916688,0.043643447
1718737790.615185,2.0,0.0,-0.741871044,0.045671501
1718737790.615783,2.0,0.0,-0.741823677,0.047390065
1718737790.616984,2.0,0.0,-0.74177453,0.049166653
1718737790.618106,2.0,0.0,-0.741723967,0.050575189
1718737790.618689,2.0,0.0,-0.741672545,0.051426485
1718737790.619834,2.0,0.0,-0.741620769,0.051771434
1718737790.621002,2.0,0.0,-0.741569008,0.05175031
1718737790.622134,2.0,0.0,-0.741517513,0.051479246
1718737790.622805,2.0,0.0,-0.741466372,0.051122835
1718737790.623935,2.0,0.0,-0.741389342,0.07803932
1718737790.625097,2.0,0.0,-0.740895299,0.492996228
1718737790.625688,2.0,0.0,-0.740717459,0.177622347
1718737790.626253,2.0,0.0,-0.740717459,0.177622347
1718737790.626853,2.0,0.0,-0.740769073,-0.05151889
1718737790.628002,2.0,0.0,-0.740810065,-0.040824473
1718737790.629176,2.0,0.0,-0.740790025,0.020198154
1718737790.629828,2.0,0.0,-0.740725528,0.064639547
1718737790.631034,2.0,0.0,-0.740641946,0.083719439
1718737790.632135,2.0,0.0,-0.740552297,0.089779748
1718737790.632747,2.0,0.0,-0.740460354,0.092061297
1718737790.633846,2.0,0.0,-0.740366219,0.094233665
1718737790.635035,2.0,0.0,-0.740269574,0.09671988
1718737790.636165,2.0,0.0,-0.740170533,0.09909318
1718737790.636832,2.0,0.0,-0.740069462,0.101101741
1718737790.63794,2.0,0.0,-0.739966699,0.102776805
1718737790.639075,2.0,0.0,-0.739862433,0.104267491
1718737790.640221,2.0,0.0,-0.739756711,0.105714271
1718737790.640843,2.0,0.0,-0.739649488,0.107210089
1718737790.641997,2.0,0.0,-0.739540667,0.108806028
1718737790.643128,2.0,0.0,-0.739430123,0.110529674
1718737790.643705,2.0,0.0,-0.739331847,0.098219553
1718737790.644847,2.0,0.0,-0.739177592,0.154188244
1718737790.645992,2.0,0.0,-0.738986258,0.191287512
1718737790.647142,2.0,0.0,-0.738781587,0.204661147
1718737790.647751,2.0,0.0,-0.738572577,0.209032978
1718737790.648866,2.0,0.0,-0.738360702,0.211918691
1718737790.650011,2.0,0.0,-0.73818435,0.176352202
1718737790.651153,2.0,0.0,-0.738004259,0.180766189
1718737790.651741,2.0,0.0,-0.73741366,0.589590034
1718737790.653066,2.0,0.0,-0.737111598,0.301796138
1718737790.654035,2.0,0.0,-0.737007647,0.104074593
1718737790.655208,2.0,0.0,-0.73694691,0.060962984
1718737790.65584,2.0,0.0,-0.736862045,0.085091482
1718737790.657023,2.0,0.0,-0.736746928,0.115273218
1718737790.658174,2.0,0.0,-0.73661315,0.133957343
1718737790.658795,2.0,0.0,-0.736472869,0.140435471
1718737790.659922,2.0,0.0,-0.736329463,0.143539817
1718737790.661064,2.0,0.0,-0.73618263,0.146946986
1718737790.662288,2.0,0.0,-0.736031492,0.151227822
1718737790.662832,2.0,0.0,-0.735875498,0.156060928
1718737790.663963,2.0,0.0,-0.735714441,0.161102343
1718737790.665097,2.0,0.0,-0.735548283,0.166185236
1718737790.666322,2.0,0.0,-0.735414253,0.133941067
1718737790.666907,2.0,0.0,-0.735268495,0.145522488
1718737790.66809,2.0,0.0,-0.735040509,0.227693959
1718737790.669206,2.0,0.0,-0.734767771,0.272471206
1718737790.669907,2.0,0.0,-0.734483423,0.28415616
1718737790.670977,2.0,0.0,-0.734195753,0.287535946
1718737790.672178,2.0,0.0,-0.733905809,0.289862662
1718737790.672945,2.0,0.0,-0.733612819,0.292947867
1718737790.674042,2.0,0.0,-0.733316773,0.296029603
1718737790.675155,2.0,0.0,-0.733018477,0.298295686
1718737790.676285,2.0,0.0,-0.732719005,0.299481763
1718737790.676883,2.0,0.0,-0.732401191,0.318706081
1718737790.678037,2.0,0.0,-0.731689768,0.710537682
1718737790.679166,2.0,0.0,-0.731272899,0.416711288
1718737790.680319,2.0,0.0,-0.731057516,0.215541297
1718737790.680935,2.0,0.0,-0.730885145,0.172603267
1718737790.68203,2.0,0.0,-0.730688619,0.196725755
1718737790.683161,2.0,0.0,-0.730463422,0.225354374
1718737790.683765,2.0,0.0,-0.730236775,0.226717001
1718737790.684904,2.0,0.0,-0.729950245,0.286558081
1718737790.686085,2.0,0.0,-0.729629307,0.320966271
1718737790.687362,2.0,0.0,-0.729297357,0.331958124
1718737790.688019,2.0,0.0,-0.728960396,0.337009164
1718737790.689205,2.0,0.0,-0.728620639,0.339808981
1718737790.689895,2.0,0.0,-0.728277504,0.343175442
1718737790.691079,2.0,0.0,-0.727930852,0.346685958
1718737790.692187,2.0,0.0,-0.727581163,0.34970077
1718737790.692834,2.0,0.0,-0.727229143,0.352023163
1718737790.69397,2.0,0.0,-0.726875393,0.353743016
1718737790.695098,2.0,0.0,-0.72652034,0.355032324
1718737790.695688,2.0,0.0,-0.726164278,0.356037933
1718737790.696816,2.0,0.0,-0.725807404,0.356844366
1718737790.697965,2.0,0.0,-0.725449872,0.357500151
1718737790.699102,2.0,0.0,-0.72509173,0.358118166
1718737790.700226,2.0,0.0,-0.724703151,0.389627808
1718737790.700792,2.0,0.0,-0.723909379,0.792678711
1718737790.701935,2.0,0.0,-0.723382201,0.526959667
1718737790.703112,2.0,0.0,-0.723035485,0.346811128
1718737790.704229,2.0,0.0,-0.722722823,0.312877762
1718737790.70482,2.0,0.0,-0.722381267,0.341778693
1718737790.705955,2.0,0.0,-0.722007495,0.373967945
1718737790.707084,2.0,0.0,-0.721615772,0.391891139
