__time,/ground_truth/pose/pose/position/x,/ground_truth/pose/pose/position/y,/ground_truth/pose/pose/position/z,/ground_truth/pose/pose/orientation/yaw
1719597349.632761,3.271904435,-0.044375922,-0.001211648,0.110152398
1719597349.633785,3.272743827,-0.044286874,-0.001208633,0.110435132
1719597349.634741,3.273583461,-0.044199434,-0.001204992,0.110717877
1719597349.635714,3.274423276,-0.044113284,-0.001200706,0.111000621
1719597349.636708,3.27526321,-0.044028065,-0.00119576,0.111283362
1719597349.637737,3.276103204,-0.043943413,-0.001190142,0.111566098
1719597349.638734,3.276944262,-0.043867655,-0.001184219,0.111848941
1719597349.639829,3.277784964,-0.043789393,-0.001179566,0.11213202
1719597349.640849,3.278624732,-0.043702839,-0.001175881,0.112414656
1719597349.641817,3.279463689,-0.043609904,-0.001172791,0.112697369
1719597349.642743,3.280302108,-0.043513272,-0.00117002,0.112979872
1719597349.643724,3.281140217,-0.043415067,-0.001167372,0.113262185
1719597349.644674,3.28197818,-0.043316774,-0.001164703,0.113544414
1719597349.645705,3.282819624,-0.043229136,-0.00116277,0.113826914
1719597349.646673,3.283662824,-0.043145882,-0.001161235,0.114109001
1719597349.647732,3.284506779,-0.043064009,-0.001159902,0.114390735
1719597349.648724,3.285350861,-0.042981658,-0.001158654,0.114672164
1719597349.64971,3.286194687,-0.042897936,-0.001157403,0.114953283
1719597349.650739,3.287038026,-0.042812532,-0.001156076,0.115234077
1719597349.651685,3.287880748,-0.042725476,-0.001154603,0.115514531
1719597349.652725,3.288722786,-0.042636988,-0.001152918,0.115794641
1719597349.653743,3.28956411,-0.042547407,-0.001150956,0.116074388
1719597349.654839,3.290405804,-0.042465518,-0.001149001,0.116354029
1719597349.655796,3.291246754,-0.042380664,-0.001148518,0.116634193
1719597349.656792,3.292085083,-0.042298276,-0.001150095,0.116913276
1719597349.657793,3.292921237,-0.042213107,-0.001153033,0.117192594
1719597349.658739,3.293755892,-0.042124472,-0.001156863,0.117472072
1719597349.659769,3.294589602,-0.042032803,-0.001161275,0.11775174
1719597349.660737,3.295422829,-0.041938916,-0.001166042,0.118031657
1719597349.661717,3.296255952,-0.041843676,-0.001170985,0.118311875
1719597349.66274,3.29708928,-0.041747837,-0.001175949,0.11859244
1719597349.6637,3.297923054,-0.041651982,-0.001180796,0.118873387
1719597349.66472,3.298757454,-0.041556507,-0.001185399,0.11915474
1719597349.665747,3.299592602,-0.041461634,-0.001189639,0.119436516
1719597349.666697,3.300428566,-0.041367441,-0.001193408,0.119718718
1719597349.667748,3.301265373,-0.041273896,-0.001196603,0.120001343
1719597349.668784,3.302103457,-0.041185961,-0.00119928,0.120283295
1719597349.669885,3.302939334,-0.041097539,-0.001202213,0.120559198
1719597349.670779,3.303773948,-0.04100991,-0.001205364,0.120834685
1719597349.671758,3.304609703,-0.040917687,-0.001209237,0.121116517
1719597349.672762,3.305446566,-0.040819242,-0.00121348,0.121399844
1719597349.673698,3.306284453,-0.040716849,-0.001217752,0.121683841
1719597349.674742,3.307123305,-0.040612768,-0.001221799,0.121968277
1719597349.675752,3.307963058,-0.040508649,-0.001225432,0.12225303
1719597349.676704,3.30880362,-0.040405524,-0.00122851,0.122538013
1719597349.677753,3.309644873,-0.040303928,-0.001230922,0.122823154
1719597349.678752,3.310486672,-0.040204026,-0.001232579,0.123108392
1719597349.679899,3.31132886,-0.040105728,-0.001233407,0.12339367
1719597349.680794,3.312171271,-0.040008787,-0.001233343,0.123678942
1719597349.681767,3.313013746,-0.039912877,-0.001232337,0.123964167
1719597349.682787,3.313856521,-0.039822469,-0.001230511,0.124248343
1719597349.683795,3.314696058,-0.039731469,-0.001228682,0.124526044
1719597349.684841,3.315533353,-0.039641458,-0.001226864,0.124802945
1719597349.685824,3.316370878,-0.039546619,-0.001225648,0.125086058
1719597349.686845,3.317208606,-0.039445158,-0.001224729,0.125370321
1719597349.687845,3.318046508,-0.039339397,-0.001223807,0.125654901
1719597349.68885,3.318884608,-0.039231684,-0.001222673,0.125939594
1719597349.690162,3.319722942,-0.039123829,-0.001221185,0.12622443
1719597349.69099,3.320561494,-0.039016857,-0.001219242,0.126509249
1719597349.691872,3.321400265,-0.038911359,-0.001216773,0.126794014
1719597349.692932,3.322239218,-0.03880754,-0.001213727,0.12707873
1719597349.69385,3.323078301,-0.038705345,-0.001210065,0.127363425
1719597349.694821,3.323917454,-0.038604549,-0.001205761,0.127648129
1719597349.695836,3.324756617,-0.038504839,-0.001200793,0.127932867
1719597349.696847,3.325599506,-0.038415579,-0.001196036,0.128217662
1719597349.697819,3.326444367,-0.038333464,-0.001191376,0.128501086
1719597349.698819,3.327287752,-0.0382541,-0.001187622,0.128779347
1719597349.69993,3.328130767,-0.038167462,-0.001185287,0.129061757
1719597349.700918,3.328973003,-0.038070556,-0.001183989,0.129344741
1719597349.701825,3.329814434,-0.03796582,-0.001183369,0.129627666
1719597349.702763,3.330655154,-0.037856149,-0.001183164,0.129910371
1719597349.703822,3.331495291,-0.037743995,-0.001183182,0.130192789
1719597349.704763,3.33233497,-0.03763122,-0.00118328,0.130474899
1719597349.705868,3.333174281,-0.037518992,-0.001183337,0.130756884
1719597349.706897,3.334013298,-0.037408054,-0.001183254,0.131038803
1719597349.707864,3.334852078,-0.037298795,-0.001182944,0.131320627
1719597349.708875,3.335690652,-0.037191317,-0.001182333,0.131602307
1719597349.709925,3.336529035,-0.037085508,-0.001181354,0.131883791
1719597349.710923,3.337367233,-0.036981114,-0.001179948,0.132165051
1719597349.712083,3.338205257,-0.036877829,-0.001178063,0.132446018
1719597349.712911,3.339044044,-0.036779831,-0.001175848,0.132727846
1719597349.713884,3.339885623,-0.036684878,-0.001174226,0.133015329
1719597349.714866,3.340725987,-0.036584482,-0.001173786,0.133298113
1719597349.715864,3.341564725,-0.036477333,-0.001174156,0.133579335
1719597349.716934,3.342402173,-0.036365421,-0.001174979,0.133860213
1719597349.717857,3.343238816,-0.036251231,-0.001175996,0.134140973
1719597349.718886,3.344075026,-0.036136584,-0.001177015,0.134421807
1719597349.719925,3.344911061,-0.036022596,-0.001177889,0.134702699
1719597349.720847,3.345747098,-0.035909962,-0.001178498,0.134983627
1719597349.721851,3.346583247,-0.035798998,-0.001178744,0.135264579
1719597349.722877,3.347418503,-0.035699871,-0.001179428,0.135545304
1719597349.723894,3.348253065,-0.035605357,-0.001180208,0.135826435
1719597349.72488,3.349087193,-0.035511655,-0.001180875,0.136107898
1719597349.725876,3.349921082,-0.035416633,-0.001181298,0.13638972
1719597349.726842,3.350754916,-0.03531925,-0.001181376,0.136671953
1719597349.727869,3.351589367,-0.035223896,-0.001181163,0.136953669
1719597349.728884,3.352422106,-0.035129136,-0.001181577,0.137230789
1719597349.729861,3.353254945,-0.035027185,-0.001183134,0.137512544
1719597349.730926,3.354087977,-0.034916238,-0.00118544,0.1377956
1719597349.731828,3.354921499,-0.034799296,-0.001188121,0.138079432
1719597349.732872,3.355755764,-0.034679217,-0.001190893,0.138363612
1719597349.733865,3.356590942,-0.03455823,-0.001193539,0.138647932
1719597349.734879,3.357427114,-0.034437877,-0.001195898,0.138932324
1719597349.735882,3.35826428,-0.034319089,-0.001197841,0.139216792
1719597349.736874,3.359102376,-0.034202316,-0.001199263,0.139501381
1719597349.737896,3.359941293,-0.034087648,-0.001200081,0.13978616
1719597349.738876,3.360780892,-0.033974926,-0.001200223,0.140071198
1719597349.74,3.361621023,-0.033863769,-0.001199627,0.140356429
1719597349.740925,3.362465376,-0.033763361,-0.001199126,0.140641946
1719597349.741907,3.363313072,-0.03367514,-0.00119875,0.140927223
1719597349.742994,3.364160995,-0.033584244,-0.001199874,0.141212679
1719597349.743936,3.36500771,-0.033483432,-0.001202094,0.141497235
1719597349.744914,3.365852879,-0.033373529,-0.001204953,0.141781508
1719597349.745916,3.366696617,-0.033257241,-0.00120811,0.142065469
1719597349.746903,3.367539105,-0.033137139,-0.001211314,0.142349063
1719597349.747942,3.368380513,-0.033015301,-0.001214376,0.142632245
1719597349.748945,3.36922098,-0.032893253,-0.001217148,0.142914988
1719597349.750339,3.37006062,-0.032772018,-0.001219508,0.143197284
1719597349.751232,3.370899517,-0.032652187,-0.001221354,0.143479143
1719597349.752184,3.37173774,-0.032534011,-0.001222598,0.143760591
1719597349.753139,3.372575348,-0.032417488,-0.001223165,0.144041668
1719597349.754073,3.373412397,-0.03230244,-0.001222991,0.144322422
1719597349.754966,3.374249954,-0.032193455,-0.001222213,0.144604077
1719597349.755951,3.375089728,-0.032083641,-0.00122162,0.144892365
1719597349.756958,3.375931337,-0.031974046,-0.00122117,0.145180908
1719597349.757881,3.37677083,-0.031860248,-0.00122144,0.145463703
1719597349.758946,3.377608059,-0.031741286,-0.001222111,0.145744521
1719597349.759984,3.378443548,-0.031618709,-0.001222872,0.146024904
1719597349.760937,3.379277953,-0.031494599,-0.001223501,0.146305097
1719597349.761943,3.380111782,-0.0313705,-0.00122384,0.146585195
1719597349.762944,3.380945395,-0.031247384,-0.001223777,0.146865258
1719597349.763945,3.381779042,-0.031125752,-0.001223226,0.147145336
1719597349.764986,3.382612892,-0.03100575,-0.001222122,0.147425475
1719597349.765962,3.383447052,-0.030887283,-0.001220415,0.147705717
1719597349.767163,3.384281583,-0.030770103,-0.00121806,0.147986099
1719597349.768018,3.38511652,-0.030653884,-0.001215024,0.148266655
1719597349.769125,3.385951873,-0.030538277,-0.001211279,0.14854741
1719597349.770128,3.386787635,-0.030422951,-0.0012068,0.148828382
1719597349.771023,3.387625271,-0.0303166,-0.001201926,0.14910969
1719597349.772041,3.388462823,-0.030207385,-0.00119825,0.149391707
1719597349.773017,3.389299605,-0.030089892,-0.001195465,0.149673173
1719597349.774025,3.390135744,-0.029965704,-0.001193184,0.149954838
1719597349.774996,3.39097163,-0.02983769,-0.001191128,0.150236663
1719597349.775995,3.391807558,-0.029708094,-0.001189101,0.150518365
1719597349.776992,3.392643717,-0.029578542,-0.001186963,0.150799823
1719597349.778005,3.393480191,-0.029449963,-0.00118461,0.151081188
1719597349.778984,3.394317011,-0.029322863,-0.001181961,0.15136254
1719597349.780046,3.395154168,-0.029197431,-0.00117895,0.151643907
1719597349.781001,3.395991619,-0.029073616,-0.001175527,0.151925302
1719597349.782016,3.396829301,-0.028951204,-0.00117165,0.152206735
1719597349.782944,3.397667141,-0.028829896,-0.001167284,0.152488212
1719597349.783973,3.398505064,-0.028709354,-0.001162401,0.152769738
1719597349.784913,3.399343,-0.02858924,-0.001156975,0.153051316
1719597349.78595,3.40018191,-0.028473481,-0.001151194,0.153333976
1719597349.786926,3.401022751,-0.028370604,-0.001146892,0.153621734
1719597349.787929,3.401865302,-0.028274859,-0.00114529,0.153906057
1719597349.788896,3.402707244,-0.028174458,-0.001145624,0.154188615
1719597349.790219,3.403547873,-0.028066498,-0.00114733,0.154471082
1719597349.791007,3.404387191,-0.027951117,-0.001150038,0.154753601
1719597349.791978,3.4052254,-0.027829554,-0.001153479,0.155036185
1719597349.792915,3.406062759,-0.027703409,-0.001157445,0.155318825
1719597349.793938,3.40689953,-0.027574285,-0.001161758,0.155601497
1719597349.794905,3.407735944,-0.02744359,-0.001166258,0.155884182
1719597349.795978,3.408572187,-0.027312449,-0.0011708,0.156166865
1719597349.796996,3.409408401,-0.027181677,-0.00117525,0.156449535
1719597349.798037,3.410244679,-0.027051796,-0.001179482,0.156732193
1719597349.798966,3.411081077,-0.026923074,-0.00118338,0.157014842
1719597349.800069,3.411917619,-0.026795573,-0.001186835,0.157297489
1719597349.800919,3.412754304,-0.026669208,-0.001189747,0.157580146
1719597349.801977,3.413592747,-0.026553203,-0.001192351,0.15786296
1719597349.803031,3.414430841,-0.026435339,-0.001196185,0.158146405
1719597349.804035,3.415267852,-0.026310095,-0.001200883,0.158429057
1719597349.80505,3.416103893,-0.026178796,-0.001205995,0.158711754
1719597349.805958,3.416939393,-0.026044138,-0.001211177,0.158994537
1719597349.806992,3.417774713,-0.025908316,-0.001216181,0.15927739
1719597349.807913,3.418610109,-0.025772839,-0.00122082,0.159560302
1719597349.808936,3.419445734,-0.02563861,-0.001224948,0.159843266
1719597349.809973,3.420281665,-0.025506057,-0.001228448,0.160126277
1719597349.810957,3.421117922,-0.025375261,-0.001231223,0.160409336
1719597349.811911,3.421954484,-0.025246074,-0.001233189,0.160692446
1719597349.812943,3.422791305,-0.025118204,-0.001234274,0.160975611
1719597349.813957,3.423628326,-0.024991296,-0.001234415,0.161258837
1719597349.815038,3.4244661,-0.024869849,-0.001233713,0.161541177
1719597349.816065,3.425301926,-0.02475229,-0.001233176,0.161818547
1719597349.816921,3.426137451,-0.02462965,-0.001233427,0.162100474
1719597349.818014,3.42697248,-0.024499038,-0.001234088,0.162383447
1719597349.818945,3.427807261,-0.024362956,-0.001234801,0.162666808
1719597349.820047,3.428642074,-0.024224067,-0.00123531,0.16295039
1719597349.821043,3.429477137,-0.024084394,-0.001235441,0.163234122
1719597349.822008,3.43031259,-0.023945282,-0.001235071,0.16351796
1719597349.823057,3.431148503,-0.023807507,-0.001234116,0.163801873
1719597349.824005,3.431984879,-0.023671404,-0.001232512,0.164085837
1719597349.825055,3.432821679,-0.023536997,-0.001230215,0.164369835
1719597349.826056,3.43365883,-0.023404105,-0.00122719,0.164653854
1719597349.827034,3.434496243,-0.02327243,-0.001223411,0.164937883
1719597349.828033,3.435333823,-0.023141622,-0.001218862,0.165221917
1719597349.829048,3.43617148,-0.023011331,-0.00121353,0.165505949
1719597349.830123,3.437009662,-0.022885752,-0.00120757,0.165789158
1719597349.831038,3.437845777,-0.0227634,-0.001202011,0.166067431
1719597349.832032,3.438681455,-0.022635876,-0.001197491,0.166350065
1719597349.833096,3.439516495,-0.022500496,-0.00119367,0.166633643
1719597349.834074,3.440351145,-0.022359833,-0.001190226,0.166917528
1719597349.835124,3.441185658,-0.022216428,-0.001186929,0.167201262
1719597349.83608,3.442020216,-0.022072231,-0.001183622,0.167484696
1719597349.837074,3.442854941,-0.021928501,-0.001180189,0.167767914
1719597349.838069,3.443689897,-0.021785962,-0.001176544,0.168051026
1719597349.839075,3.444525111,-0.021644977,-0.001172622,0.16833406
1719597349.840106,3.445360575,-0.021505622,-0.001168374,0.168617027
1719597349.840995,3.446200273,-0.021377248,-0.001164615,0.168900153
1719597349.842031,3.447041994,-0.021252706,-0.001161054,0.169182874
1719597349.842979,3.447884451,-0.021128598,-0.001157533,0.169465394
1719597349.843993,3.448726862,-0.02100295,-0.001153961,0.16974769
1719597349.844982,3.449568772,-0.020874849,-0.001150274,0.170029743
1719597349.846013,3.45041097,-0.020748249,-0.001146604,0.17031244
1719597349.847014,3.451255123,-0.020621258,-0.001143808,0.170600486
1719597349.848094,3.452097157,-0.020486789,-0.001142414,0.170884289
1719597349.849039,3.452936781,-0.020344848,-0.001142061,0.171166121
1719597349.850147,3.453774382,-0.020197701,-0.00114239,0.171447446
1719597349.851082,3.454610531,-0.020047934,-0.001143135,0.171728832
1719597349.852101,3.455445028,-0.01990814,-0.001144998,0.172009866
1719597349.853108,3.456278118,-0.019772629,-0.00114755,0.172291125
1719597349.8541,3.457110151,-0.019638648,-0.001150521,0.172572459
1719597349.855064,3.457941416,-0.019504709,-0.001153736,0.172853878
1719597349.856129,3.458772183,-0.019370079,-0.001157053,0.173135453
1719597349.857103,3.459602705,-0.019234483,-0.001160352,0.173417258
1719597349.858057,3.460433223,-0.0190979,-0.001163519,0.173699357
1719597349.859081,3.461263949,-0.018960437,-0.001166444,0.173981799
1719597349.860158,3.462095064,-0.018822248,-0.001169025,0.17426462
1719597349.861072,3.462927406,-0.018688244,-0.001171301,0.174546927
1719597349.862041,3.463758428,-0.01855696,-0.0011742,0.174824724
1719597349.863042,3.464589714,-0.01842063,-0.001178244,0.175106881
1719597349.863976,3.465421114,-0.018276828,-0.001183017,0.17539031
1719597349.865025,3.466252943,-0.018128119,-0.001188129,0.175674413
1719597349.865961,3.467085507,-0.017977135,-0.001193284,0.175959008
1719597349.866982,3.467919011,-0.01782583,-0.001198266,0.176244005
1719597349.867941,3.468753549,-0.017675463,-0.001202907,0.176529332
1719597349.868984,3.469589116,-0.017526723,-0.001207075,0.176814927
1719597349.869951,3.470425631,-0.017379865,-0.00121066,0.177100733
1719597349.871151,3.471262958,-0.017234842,-0.001213569,0.177386697
1719597349.872047,3.472100925,-0.017091413,-0.001215719,0.177672771
1719597349.872992,3.472939345,-0.016949235,-0.001217039,0.177958913
1719597349.874036,3.473778033,-0.016807925,-0.001217467,0.178245082
1719597349.875012,3.474617472,-0.016671848,-0.001217103,0.178530366
1719597349.876043,3.475454833,-0.016539483,-0.001216947,0.178810716
1719597349.877066,3.476291608,-0.016402134,-0.001217616,0.179095316
1719597349.878074,3.47712748,-0.016256866,-0.001218725,0.179380824
1719597349.879073,3.477962698,-0.016106174,-0.001219914,0.179666585
1719597349.880111,3.478797561,-0.015952731,-0.001220922,0.179952408
1719597349.881059,3.479632312,-0.015798563,-0.001221572,0.180238217
1719597349.882112,3.480467113,-0.015645019,-0.001221738,0.180523969
1719597349.883073,3.481302053,-0.015492871,-0.00122133,0.180809637
1719597349.884046,3.482137164,-0.015342456,-0.001220281,0.181095209
1719597349.885058,3.48297243,-0.015193795,-0.001218542,0.181380679
1719597349.886059,3.483807809,-0.015046703,-0.001216074,0.181666053
1719597349.887088,3.484643245,-0.014900874,-0.001212848,0.181951336
1719597349.888062,3.485478678,-0.014755954,-0.001208842,0.182236543
1719597349.88907,3.486314051,-0.014611583,-0.001204039,0.182521686
1719597349.890138,3.487150478,-0.014471876,-0.00119863,0.18280776
1719597349.891075,3.487989853,-0.014334698,-0.001193569,0.183099662
1719597349.892074,3.488827503,-0.014191507,-0.001189522,0.183387085
1719597349.893078,3.489663138,-0.014041624,-0.001186153,0.183672437
1719597349.894106,3.490497122,-0.013886766,-0.001183132,0.183957506
1719597349.895087,3.491334494,-0.013739216,-0.001181134,0.184242257
1719597349.896089,3.492173295,-0.013593685,-0.001179724,0.184526471
1719597349.897064,3.493012497,-0.013448276,-0.001178646,0.184810403
1719597349.898072,3.493851524,-0.013302025,-0.001177745,0.185094021
1719597349.899064,3.494690068,-0.013154607,-0.001176913,0.185377312
1719597349.900029,3.495527976,-0.013006054,-0.00117606,0.185660268
1719597349.901078,3.496365187,-0.012856572,-0.001175109,0.185942883
1719597349.902091,3.497201693,-0.012706428,-0.001173987,0.18622516
1719597349.90308,3.498037519,-0.012555883,-0.001172627,0.186507107
1719597349.904086,3.498872709,-0.012405154,-0.001170963,0.186788742
1719597349.905087,3.499708491,-0.012258943,-0.00116913,0.1870711
1719597349.906095,3.500546234,-0.012111013,-0.001167873,0.187359841
1719597349.907085,3.501385018,-0.011958538,-0.001166993,0.187649588
1719597349.908116,3.502224891,-0.011806932,-0.001166403,0.187938747
1719597349.909101,3.503062065,-0.011652646,-0.001166697,0.188222396
1719597349.910172,3.503896652,-0.011495196,-0.001167597,0.18850362
1719597349.911144,3.50472923,-0.011335505,-0.00116881,0.18878434
1719597349.912119,3.505560523,-0.011175182,-0.001170116,0.189064956
1719597349.91311,3.506391066,-0.011015457,-0.001171352,0.189345584
1719597349.914133,3.507221234,-0.010857032,-0.00117239,0.189626136
1719597349.915119,3.50805128,-0.010700235,-0.001173124,0.189906576
1719597349.916109,3.508881379,-0.010545107,-0.001173466,0.190186894
1719597349.917092,3.509711645,-0.010391503,-0.001173338,0.190467076
1719597349.918154,3.510542145,-0.010239087,-0.001172675,0.190747244
1719597349.919116,3.511372915,-0.010087503,-0.001171419,0.191027494
1719597349.920218,3.512204573,-0.009950933,-0.001170621,0.191308346
1719597349.921158,3.513038235,-0.009815986,-0.001170749,0.191596138
1719597349.922094,3.513873656,-0.009680412,-0.001171596,0.191884783
1719597349.923038,3.514706757,-0.009538132,-0.001173644,0.192168716
1719597349.924073,3.515537619,-0.009388143,-0.001176527,0.192450819
1719597349.925093,3.51636687,-0.009231625,-0.001179885,0.192733039
1719597349.926151,3.517195362,-0.009070919,-0.001183446,0.193015653
1719597349.927148,3.518023754,-0.008908118,-0.001187006,0.193298715
1719597349.928126,3.518852502,-0.008744708,-0.001190395,0.193582073
1719597349.929111,3.519681902,-0.00858172,-0.001193473,0.193865667
1719597349.930224,3.520512125,-0.008419794,-0.001196119,0.194149511
1719597349.931167,3.521343242,-0.00825924,-0.001198229,0.194433654
1719597349.93212,3.522175253,-0.008100118,-0.001199712,0.194718153
1719597349.933133,3.523008106,-0.00794231,-0.001200489,0.195003069
1719597349.934167,3.523841728,-0.007785563,-0.001200492,0.195288381
1719597349.935458,3.5246772,-0.007633993,-0.001199847,0.195574974
1719597349.936367,3.525516438,-0.007485874,-0.001199445,0.195867437
1719597349.937402,3.526358749,-0.007341734,-0.001200859,0.196155852
1719597349.938493,3.527201289,-0.007193611,-0.001203448,0.196441615
1719597349.939235,3.528042959,-0.007039983,-0.001206686,0.196726987
1719597349.940474,3.52888354,-0.006881673,-0.001210223,0.197012131
1719597349.941341,3.529723045,-0.006720004,-0.001213814,0.197296976
1719597349.942214,3.530561542,-0.006556264,-0.001217275,0.197581467
1719597349.943328,3.531399108,-0.006391548,-0.001220458,0.19786556
1719597349.944507,3.532235811,-0.0062267,-0.001223239,0.198149223
1719597349.945115,3.533071709,-0.006062309,-0.001225511,0.198432442
1719597349.94618,3.533906849,-0.005898725,-0.001227178,0.198715221
1719597349.947085,3.53474127,-0.005736106,-0.001228158,0.198997578
1719597349.948217,3.53557501,-0.005574453,-0.001228378,0.199279547
1719597349.949117,3.536409409,-0.005418723,-0.001227961,0.199562358
1719597349.950191,3.537245785,-0.005261781,-0.001227705,0.199851902
1719597349.951088,3.538083848,-0.005104789,-0.001227555,0.200141759
1719597349.952392,3.538919306,-0.004943371,-0.001228087,0.200426224
1719597349.953377,3.539752174,-0.004777363,-0.001228984,0.200708073
1719597349.954236,3.540582974,-0.004607958,-0.001229926,0.200989381
1719597349.95531,3.541412463,-0.004437167,-0.001230684,0.20127048
1719597349.956426,3.542241254,-0.00426654,-0.001231103,0.201551426
1719597349.957105,3.543069774,-0.004097027,-0.001231066,0.201832277
1719597349.958144,3.543898313,-0.003929097,-0.001230492,0.202113089
1719597349.959066,3.544727059,-0.003762867,-0.001229314,0.202393915
1719597349.960175,3.545556126,-0.003598209,-0.001227483,0.202674808
1719597349.961106,3.546385577,-0.00343485,-0.001224958,0.202955815
1719597349.96213,3.547215441,-0.003272439,-0.001221707,0.203236978
1719597349.963194,3.54804698,-0.003115039,-0.001217904,0.203519283
1719597349.964169,3.548881398,-0.002955974,-0.001214333,0.203808506
1719597349.965081,3.549717634,-0.002792143,-0.001210824,0.204099197
1719597349.966123,3.550555852,-0.002629147,-0.001207324,0.204389549
1719597349.967153,3.551391803,-0.002462834,-0.001204516,0.204674502
1719597349.968122,3.552225544,-0.002292765,-0.001202157,0.204956916
1719597349.969064,3.553057551,-0.002119754,-0.001199985,0.205238951
1719597349.970131,3.553888506,-0.001945568,-0.001197812,0.205520908
1719597349.971127,3.554718921,-0.001771542,-0.001195506,0.205802579
1719597349.972111,3.555549091,-0.001598417,-0.001192965,0.206084059
1719597349.973089,3.556379206,-0.001426597,-0.001190112,0.206365395
1719597349.974122,3.557209376,-0.001256209,-0.001186887,0.206646591
1719597349.975066,3.558039655,-0.001087172,-0.001183242,0.206927657
1719597349.97612,3.558870066,-0.000919277,-0.001179137,0.207208591
1719597349.977067,3.559700616,-0.000752248,-0.001174538,0.207489365
1719597349.978186,3.560531286,-0.000585738,-0.001169419,0.207770044
1719597349.979117,3.56136331,-0.000423664,-0.001163961,0.208051687
1719597349.980171,3.562197862,-0.000259785,-0.001158936,0.208340236
1719597349.98108,3.563033919,-9.1226e-05,-0.001154179,0.208630349
1719597349.982105,3.563871617,7.6692e-05,-0.001149637,0.208920276
1719597349.983104,3.564706842,0.000247934,-0.001145972,0.209205273
1719597349.984106,3.565539701,0.000422849,-0.001142933,0.209488021
1719597349.985059,3.566370687,0.000600756,-0.001140239,0.209770356
1719597349.986098,3.567204666,0.000760074,-0.001139439,0.210052319
1719597349.987111,3.568039319,0.000913442,-0.001139845,0.210334205
1719597349.988116,3.568873598,0.001066658,-0.001141069,0.210616214
1719597349.989068,3.569707008,0.001222704,-0.001142877,0.210898304
1719597349.990397,3.570539403,0.001382783,-0.001145104,0.211180502
1719597349.991093,3.571370847,0.001547011,-0.001147607,0.211462834
1719597349.992204,3.572201519,0.001714909,-0.001150256,0.211745315
1719597349.993071,3.573031649,0.001885719,-0.001152924,0.212027948
1719597349.994148,3.573861469,0.002058613,-0.001155488,0.212310735
1719597349.995201,3.574692401,0.002228569,-0.001158011,0.212594572
1719597349.996135,3.575525696,0.00240096,-0.001161141,0.21288486
1719597349.997183,3.576361322,0.002573464,-0.001164769,0.213175683
1719597349.998165,3.577194993,0.002750046,-0.001169432,0.213461536
1719597349.999159,3.578026755,0.002930503,-0.001174777,0.213744908
1719597350.000104,3.578857067,0.003113638,-0.001180444,0.214027917
1719597350.001149,3.57968661,0.003297477,-0.001186159,0.214310893
1719597350.002065,3.580515905,0.003480517,-0.001191719,0.214593835
1719597350.00312,3.581345274,0.003661887,-0.001196961,0.214876753
1719597350.004116,3.582174893,0.00384121,-0.001201753,0.215159666
1719597350.005087,3.583004835,0.00401847,-0.001205983,0.215442592
1719597350.006159,3.583835109,0.004193884,-0.001209552,0.215725555
1719597350.007149,3.584665684,0.004367809,-0.001212372,0.216008578
1719597350.008071,3.585496507,0.004540661,-0.001214365,0.216291684
1719597350.009266,3.586328857,0.00470819,-0.001215653,0.216575915
1719597350.010081,3.58716381,0.004877389,-0.001216996,0.216867105
1719597350.011119,3.58800111,0.005046758,-0.001218328,0.217158876
1719597350.012108,3.588836085,0.00522103,-0.001220257,0.217445457
1719597350.013109,3.589668714,0.005400275,-0.001222458,0.217729395
1719597350.014047,3.590499445,0.005583405,-0.001224598,0.21801295
1719597350.015102,3.591329001,0.005768377,-0.001226439,0.218296482
1719597350.016093,3.592157966,0.005953531,-0.001227814,0.218579985
1719597350.017103,3.592986726,0.006137814,-0.001228603,0.218863461
1719597350.018053,3.593815523,0.006320664,-0.001228717,0.219146928
1719597350.019125,3.594644491,0.006501887,-0.00122809,0.219430401
1719597350.020114,3.595473692,0.006681549,-0.001226668,0.2197139
1719597350.021089,3.596303141,0.006859879,-0.001224414,0.219997447
1719597350.022044,3.597132822,0.007037195,-0.001221295,0.220281063
1719597350.023085,3.597962707,0.007213846,-0.001217291,0.22056477
1719597350.024231,3.598794107,0.007385663,-0.001212582,0.22084954
1719597350.025087,3.59962809,0.007559424,-0.001207976,0.221141222
1719597350.02611,3.600464356,0.007733679,-0.001203463,0.221433538
1719597350.027064,3.601298295,0.007912937,-0.00119969,0.221720756
1719597350.028223,3.602129946,0.008097072,-0.001196378,0.222005302
1719597350.029142,3.602959774,0.00828496,-0.001193238,0.222289455
1719597350.030161,3.603788487,0.008474569,-0.001190074,0.222573494
1719597350.031052,3.604616616,0.00866434,-0.00118675,0.222857184
1719597350.032059,3.605444504,0.008853257,-0.001183168,0.223140503
1719597350.033096,3.606272357,0.009040803,-0.001179258,0.22342353
1719597350.034072,3.607100288,0.009226794,-0.001174966,0.223706311
1719597350.035083,3.607932946,0.009401935,-0.001171114,0.223989013
1719597350.036071,3.608767765,0.009573272,-0.00116741,0.2242713
1719597350.037094,3.609603325,0.00974416,-0.001163694,0.224553468
1719597350.038056,3.610438797,0.009916524,-0.001159879,0.22483551
1719597350.0391,3.611274997,0.01008715,-0.00115609,0.225118256
1719597350.040122,3.612112718,0.010262251,-0.001153036,0.225407205
1719597350.041131,3.612950852,0.010444248,-0.001150523,0.225697188
1719597350.042073,3.613789592,0.010627664,-0.001148465,0.225986595
1719597350.043113,3.614625116,0.01081543,-0.001147432,0.226270981
