__time,/effort_controller/commands/data[1],/joint_states/front_left_motor_joint/position
1718737790.014422,-2.0,-0.561809197
1718737790.015583,-2.0,-0.56178927
1718737790.016727,-2.0,-0.561742206
1718737790.017339,-2.0,-0.561693879
1718737790.018424,-2.0,-0.561648526
1718737790.019563,-2.0,-0.561604701
1718737790.020701,-2.0,-0.561527003
1718737790.021298,-2.0,-0.561025176
1718737790.022514,-2.0,-0.560956758
1718737790.023573,-2.0,-0.561081783
1718737790.02473,-2.0,-0.561201895
1718737790.025352,-2.0,-0.561287607
1718737790.026292,-2.0,-0.561287607
1718737790.026514,-2.0,-0.561358071
1718737790.027658,-2.0,-0.561429043
1718737790.028846,-2.0,-0.561505224
1718737790.02947,-2.0,-0.56158601
1718737790.030578,-2.0,-0.561670068
1718737790.031719,-2.0,-0.561756546
1718737790.032307,-2.0,-0.561846038
1718737790.033501,-2.0,-0.561938504
1718737790.034649,-2.0,-0.562033732
1718737790.035828,-2.0,-0.56213158
1718737790.036628,-2.0,-0.562231967
1718737790.037614,-2.0,-0.562334865
1718737790.038738,-2.0,-0.562440297
1718737790.039317,-2.0,-0.562559448
1718737790.040448,-2.0,-0.56262246
1718737790.041583,-2.0,-0.562661764
1718737790.042729,-2.0,-0.56265185
1718737790.043364,-2.0,-0.562188918
1718737790.044459,-2.0,-0.562148075
1718737790.04566,-2.0,-0.562334805
1718737790.046795,-2.0,-0.562543045
1718737790.047374,-2.0,-0.562716997
1718737790.048492,-2.0,-0.562868461
1718737790.049633,-2.0,-0.563015483
1718737790.050764,-2.0,-0.56316633
1718737790.051367,-2.0,-0.563322611
1718737790.052513,-2.0,-0.56348391
1718737790.053646,-2.0,-0.563649671
1718737790.054793,-2.0,-0.563820305
1718737790.055356,-2.0,-0.563995305
1718737790.056529,-2.0,-0.564174875
1718737790.057662,-2.0,-0.564359134
1718737790.058796,-2.0,-0.564560138
1718737790.059361,-2.0,-0.564702423
1718737790.060528,-2.0,-0.564818619
1718737790.061671,-2.0,-0.564934722
1718737790.062824,-2.0,-0.565005939
1718737790.063399,-2.0,-0.564615624
1718737790.064542,-2.0,-0.56464864
1718737790.065681,-2.0,-0.564911916
1718737790.066259,-2.0,-0.565198042
1718737790.067416,-2.0,-0.565449892
1718737790.068598,-2.0,-0.5656786
1718737790.069692,-2.0,-0.565902145
1718737790.070947,-2.0,-0.566128814
1718737790.071607,-2.0,-0.566360127
1718737790.072767,-2.0,-0.566595636
1718737790.073416,-2.0,-0.566834994
1718737790.074618,-2.0,-0.567078187
1718737790.075796,-2.0,-0.567325289
1718737790.076416,-2.0,-0.567576304
1718737790.077595,-2.0,-0.567843368
1718737790.078757,-2.0,-0.568052982
1718737790.079374,-2.0,-0.568279521
1718737790.080519,-2.0,-0.56851012
1718737790.081691,-2.0,-0.568729426
1718737790.082327,-2.0,-0.568949582
1718737790.083548,-2.0,-0.569175848
1718737790.084748,-2.0,-0.569406937
1718737790.085388,-2.0,-0.569642281
1718737790.086572,-2.0,-0.56984634
1718737790.087743,-2.0,-0.569597304
1718737790.088407,-2.0,-0.56975069
1718737790.089696,-2.0,-0.570126827
1718737790.090882,-2.0,-0.570526607
1718737790.091515,-2.0,-0.57089325
1718737790.0927,-2.0,-0.571236198
1718737790.093359,-2.0,-0.571612651
1718737790.094491,-2.0,-0.57196339
1718737790.095668,-2.0,-0.572281546
1718737790.096865,-2.0,-0.572590571
1718737790.097497,-2.0,-0.57290254
1718737790.09868,-2.0,-0.573219907
1718737790.099884,-2.0,-0.573542028
1718737790.10053,-2.0,-0.573868486
1718737790.101701,-2.0,-0.57420002
1718737790.103012,-2.0,-0.574536938
1718737790.103621,-2.0,-0.574876774
1718737790.104788,-2.0,-0.575233727
1718737790.1054,-2.0,-0.575537051
1718737790.106574,-2.0,-0.57581504
1718737790.107738,-2.0,-0.576094453
1718737790.108381,-2.0,-0.576380435
1718737790.109571,-2.0,-0.576671893
1718737790.110752,-2.0,-0.576932629
1718737790.111396,-2.0,-0.576747546
1718737790.112627,-2.0,-0.576960125
1718737790.113814,-2.0,-0.577397306
1718737790.114417,-2.0,-0.577862579
1718737790.115601,-2.0,-0.578298681
1718737790.116769,-2.0,-0.578714419
1718737790.11791,-2.0,-0.579126774
1718737790.118823,-2.0,-0.579543987
1718737790.119684,-2.0,-0.579967579
1718737790.120649,-2.0,-0.580396227
1718737790.121758,-2.0,-0.580830184
1718737790.122611,-2.0,-0.581280881
1718737790.123832,-2.0,-0.581672719
1718737790.124408,-2.0,-0.582037321
1718737790.125559,-2.0,-0.582401978
1718737790.126311,-2.0,-0.582401978
1718737790.1267,-2.0,-0.582771253
1718737790.127884,-2.0,-0.5831444
1718737790.128477,-2.0,-0.583519702
1718737790.129605,-2.0,-0.583940379
1718737790.130755,-2.0,-0.584369396
1718737790.131383,-2.0,-0.584786813
1718737790.132511,-2.0,-0.585170089
1718737790.13367,-2.0,-0.58511581
1718737790.134831,-2.0,-0.585452743
1718737790.135414,-2.0,-0.586013149
1718737790.136575,-2.0,-0.586602378
1718737790.137716,-2.0,-0.587160751
1718737790.138874,-2.0,-0.587695282
1718737790.139482,-2.0,-0.588222391
1718737790.140634,-2.0,-0.588750255
1718737790.141819,-2.0,-0.589280417
1718737790.142362,-2.0,-0.589812261
1718737790.143564,-2.0,-0.590345252
1718737790.144694,-2.0,-0.59089014
1718737790.145838,-2.0,-0.591379478
1718737790.146448,-2.0,-0.591842782
1718737790.147616,-2.0,-0.592303669
1718737790.148745,-2.0,-0.592767012
1718737790.149339,-2.0,-0.59323244
1718737790.150484,-2.0,-0.593699422
1718737790.151643,-2.0,-0.594168287
1718737790.15281,-2.0,-0.594639832
1718737790.15339,-2.0,-0.595114881
1718737790.154546,-2.0,-0.595563843
1718737790.155702,-2.0,-0.595551326
1718737790.156857,-2.0,-0.595936183
1718737790.15745,-2.0,-0.596554101
1718737790.158632,-2.0,-0.597204663
1718737790.159858,-2.0,-0.597824282
1718737790.160494,-2.0,-0.598419376
1718737790.161752,-2.0,-0.599007326
1718737790.162894,-2.0,-0.599597217
1718737790.163588,-2.0,-0.600190946
1718737790.164749,-2.0,-0.600828046
1718737790.165894,-2.0,-0.601443974
1718737790.166476,-2.0,-0.602029172
1718737790.167644,-2.0,-0.602615799
1718737790.168825,-2.0,-0.603153043
1718737790.169389,-2.0,-0.603668075
1718737790.170661,-2.0,-0.604183835
1718737790.171819,-2.0,-0.604704647
1718737790.172402,-2.0,-0.605229335
1718737790.173582,-2.0,-0.605757192
1718737790.174824,-2.0,-0.606332952
1718737790.175442,-2.0,-0.606921719
1718737790.176608,-2.0,-0.607503802
1718737790.177746,-2.0,-0.608090033
1718737790.178925,-2.0,-0.608687034
1718737790.179502,-2.0,-0.609295592
1718737790.180643,-2.0,-0.60991417
1718737790.181802,-2.0,-0.61054118
1718737790.18242,-2.0,-0.611175543
1718737790.183538,-2.0,-0.611816577
1718737790.184688,-2.0,-0.612434414
1718737790.185939,-2.0,-0.612612736
1718737790.186485,-2.0,-0.613162922
1718737790.187634,-2.0,-0.613949792
1718737790.188763,-2.0,-0.614714219
1718737790.189377,-2.0,-0.61541976
1718737790.190601,-2.0,-0.616096409
1718737790.191789,-2.0,-0.616764266
1718737790.19241,-2.0,-0.617433344
1718737790.193559,-2.0,-0.618105411
1718737790.194705,-2.0,-0.618780231
1718737790.195848,-2.0,-0.619457842
1718737790.196434,-2.0,-0.620138777
1718737790.197576,-2.0,-0.620823702
1718737790.198721,-2.0,-0.62151318
1718737790.199861,-2.0,-0.622207625
1718737790.200448,-2.0,-0.62290735
1718737790.201614,-2.0,-0.623612457
1718737790.202793,-2.0,-0.624323019
1718737790.203924,-2.0,-0.625039062
1718737790.204492,-2.0,-0.625760511
1718737790.205637,-2.0,-0.626487327
1718737790.206811,-2.0,-0.627195916
1718737790.207443,-2.0,-0.62740163
1718737790.208623,-2.0,-0.627951145
1718737790.209781,-2.0,-0.628726745
1718737790.210902,-2.0,-0.629541536
1718737790.211486,-2.0,-0.630327065
1718737790.212644,-2.0,-0.631085036
1718737790.213788,-2.0,-0.6318325
1718737790.214356,-2.0,-0.632580284
1718737790.215519,-2.0,-0.633331922
1718737790.216665,-2.0,-0.634087691
1718737790.217896,-2.0,-0.634847321
1718737790.218524,-2.0,-0.635610796
1718737790.219707,-2.0,-0.636378282
1718737790.220963,-2.0,-0.637149933
1718737790.22162,-2.0,-0.637925809
1718737790.222818,-2.0,-0.638705887
1718737790.223974,-2.0,-0.639490087
1718737790.224715,-2.0,-0.640319621
1718737790.225896,-2.0,-0.641158094
1718737790.22636,2.0,-0.641158094
1718737790.226578,2.0,-0.641984407
1718737790.227752,2.0,-0.64281876
1718737790.228954,2.0,-0.643610392
1718737790.229576,2.0,-0.644371641
1718737790.230741,2.0,-0.645120794
1718737790.231381,2.0,-0.645860692
1718737790.232567,2.0,-0.646593527
1718737790.233738,2.0,-0.647303824
1718737790.23493,2.0,-0.647559889
1718737790.235535,2.0,-0.648157074
1718737790.236831,2.0,-0.649009877
1718737790.23746,2.0,-0.649874801
1718737790.238634,2.0,-0.650671435
1718737790.239784,2.0,-0.651420537
1718737790.24041,2.0,-0.652151043
1718737790.241545,2.0,-0.65287711
1718737790.242695,2.0,-0.65360169
1718737790.243837,2.0,-0.654324049
1718737790.244435,2.0,-0.655043514
1718737790.245592,2.0,-0.655760175
1718737790.246743,2.0,-0.656474501
1718737790.247896,2.0,-0.65718696
1718737790.248498,2.0,-0.657897882
1718737790.24973,2.0,-0.658621754
1718737790.250831,2.0,-0.659287639
1718737790.2514,2.0,-0.659917477
1718737790.252567,2.0,-0.660538256
1718737790.253705,2.0,-0.661157621
1718737790.254915,2.0,-0.661775784
1718737790.255518,2.0,-0.662391859
1718737790.256707,2.0,-0.663005824
1718737790.257828,2.0,-0.663618337
1718737790.258429,2.0,-0.664230154
1718737790.259588,2.0,-0.664841879
1718737790.260761,2.0,-0.665453907
1718737790.261911,2.0,-0.666066483
1718737790.262555,2.0,-0.666679649
1718737790.263678,2.0,-0.667293495
1718737790.264822,2.0,-0.667908074
1718737790.265969,2.0,-0.6685587
1718737790.266576,2.0,-0.669210611
1718737790.267744,2.0,-0.669374501
1718737790.268892,2.0,-0.669823841
1718737790.269497,2.0,-0.67047664
1718737790.270655,2.0,-0.671168985
1718737790.271816,2.0,-0.671834243
1718737790.273004,2.0,-0.672469315
1718737790.273614,2.0,-0.673088442
1718737790.274762,2.0,-0.673701992
1718737790.275944,2.0,-0.674313663
1718737790.276487,2.0,-0.67492377
1718737790.27765,2.0,-0.675531702
1718737790.27878,2.0,-0.67613703
1718737790.279961,2.0,-0.676739577
1718737790.280568,2.0,-0.677339268
1718737790.281725,2.0,-0.677936034
1718737790.282882,2.0,-0.678529798
1718737790.283487,2.0,-0.6791205
1718737790.284655,2.0,-0.679720499
1718737790.285822,2.0,-0.68026277
1718737790.287029,2.0,-0.680769794
1718737790.287641,2.0,-0.681265053
1718737790.288829,2.0,-0.68175616
1718737790.290043,2.0,-0.682224259
1718737790.290655,2.0,-0.682243343
1718737790.291954,2.0,-0.682599078
1718737790.292615,2.0,-0.683176035
1718737790.29382,2.0,-0.683793056
1718737790.294994,2.0,-0.684378408
1718737790.295606,2.0,-0.684930035
1718737790.296814,2.0,-0.68546393
1718737790.298018,2.0,-0.685991281
1718737790.298636,2.0,-0.686515859
1718737790.299813,2.0,-0.687037647
1718737790.301004,2.0,-0.687595457
1718737790.301636,2.0,-0.688130462
1718737790.302819,2.0,-0.688628946
1718737790.303501,2.0,-0.689109533
1718737790.30465,2.0,-0.689584917
1718737790.305862,2.0,-0.690070939
1718737790.306558,2.0,-0.690505278
1718737790.307708,2.0,-0.690904038
1718737790.308852,2.0,-0.691290514
1718737790.309524,2.0,-0.691672841
1718737790.310711,2.0,-0.692052459
1718737790.311919,2.0,-0.692429205
1718737790.312618,2.0,-0.692803412
1718737790.313765,2.0,-0.693175883
1718737790.314925,2.0,-0.693547509
1718737790.315548,2.0,-0.693919009
1718737790.316732,2.0,-0.694329431
1718737790.317942,2.0,-0.694750163
1718737790.318535,2.0,-0.695160525
1718737790.319836,2.0,-0.695566854
1718737790.320927,2.0,-0.695973971
1718737790.321543,2.0,-0.696382445
1718737790.322739,2.0,-0.696803015
1718737790.323958,2.0,-0.697170764
1718737790.324576,2.0,-0.697494424
1718737790.325798,2.0,-0.697399683
1718737790.326368,2.0,-0.697399683
1718737790.327106,2.0,-0.697607743
1718737790.327724,2.0,-0.698017551
1718737790.328877,2.0,-0.698467288
1718737790.330049,2.0,-0.698889915
1718737790.330628,2.0,-0.69928255
1718737790.33177,2.0,-0.699659895
1718737790.332971,2.0,-0.700032689
1718737790.333599,2.0,-0.700404739
1718737790.334765,2.0,-0.70077605
1718737790.335959,2.0,-0.701145354
1718737790.336612,2.0,-0.70151201
1718737790.337798,2.0,-0.70187581
1718737790.338986,2.0,-0.702236685
1718737790.339584,2.0,-0.702594586
1718737790.340792,2.0,-0.702962303
1718737790.341978,2.0,-0.703272476
1718737790.342663,2.0,-0.703547187
1718737790.343817,2.0,-0.703811487
1718737790.345063,2.0,-0.70407323
1718737790.345614,2.0,-0.704332519
1718737790.346796,2.0,-0.704589237
1718737790.347978,2.0,-0.704843531
1718737790.348593,2.0,-0.705095924
1718737790.349801,2.0,-0.705328613
1718737790.350961,2.0,-0.70512528
1718737790.351563,2.0,-0.705249436
1718737790.352767,2.0,-0.705593746
1718737790.353925,2.0,-0.705982338
1718737790.354501,2.0,-0.706342929
1718737790.35571,2.0,-0.706671642
1718737790.357075,2.0,-0.706983506
1718737790.357509,2.0,-0.707289511
1718737790.358694,2.0,-0.707606567
1718737790.359885,2.0,-0.707867535
1718737790.360498,2.0,-0.708090839
1718737790.361706,2.0,-0.708300231
1718737790.362876,2.0,-0.708504261
1718737790.363782,2.0,-0.708704029
1718737790.364985,2.0,-0.70889889
1718737790.365562,2.0,-0.709088647
1718737790.366695,2.0,-0.709312303
1718737790.367903,2.0,-0.709516879
1718737790.369092,2.0,-0.709689028
1718737790.369689,2.0,-0.709883539
1718737790.370873,2.0,-0.71008284
1718737790.372,2.0,-0.710269913
1718737790.372665,2.0,-0.710452962
1718737790.373761,2.0,-0.710636643
1718737790.374923,2.0,-0.710821383
1718737790.375522,2.0,-0.711005995
1718737790.37667,2.0,-0.711189351
1718737790.377913,2.0,-0.711370844
1718737790.378517,2.0,-0.711550255
1718737790.379668,2.0,-0.71172778
1718737790.380824,2.0,-0.711915898
1718737790.38196,2.0,-0.712051346
1718737790.38258,2.0,-0.712134562
1718737790.383696,2.0,-0.71179558
1718737790.384835,2.0,-0.711762893
1718737790.386038,2.0,-0.71193768
1718737790.38663,2.0,-0.712153361
1718737790.387803,2.0,-0.712340925
1718737790.388975,2.0,-0.712496888
1718737790.389593,2.0,-0.712636264
1718737790.390735,2.0,-0.712770347
1718737790.391888,2.0,-0.712903132
1718737790.393033,2.0,-0.713035145
1718737790.393622,2.0,-0.713165061
1718737790.394775,2.0,-0.713292228
1718737790.395911,2.0,-0.713416464
1718737790.396518,2.0,-0.713537719
1718737790.397645,2.0,-0.71365594
1718737790.39881,2.0,-0.713784349
1718737790.399954,2.0,-0.713855192
1718737790.401086,2.0,-0.713890424
1718737790.401681,2.0,-0.713914827
1718737790.402835,2.0,-0.713936383
1718737790.403976,2.0,-0.713955258
1718737790.404568,2.0,-0.713971305
1718737790.405718,2.0,-0.713957087
1718737790.40687,2.0,-0.713511338
1718737790.408018,2.0,-0.713393648
1718737790.408624,2.0,-0.7134974
1718737790.40976,2.0,-0.713646631
1718737790.410904,2.0,-0.713768413
1718737790.41205,2.0,-0.713858633
1718737790.412634,2.0,-0.713932539
1718737790.413857,2.0,-0.714001484
1718737790.414941,2.0,-0.714069504
1718737790.416102,2.0,-0.714149535
1718737790.416701,2.0,-0.714172773
1718737790.417873,2.0,-0.714158723
1718737790.419017,2.0,-0.714130588
1718737790.41974,2.0,-0.714097754
1718737790.420927,2.0,-0.714061671
1718737790.422134,2.0,-0.714021694
1718737790.422772,2.0,-0.71397756
1718737790.423977,2.0,-0.713929643
1718737790.425262,2.0,-0.713878561
1718737790.425829,2.0,-0.713824857
1718737790.426385,-2.0,-0.713824857
1718737790.427038,-2.0,-0.713768904
1718737790.427662,-2.0,-0.713707912
1718737790.428859,-2.0,-0.713692766
1718737790.430045,-2.0,-0.713697068
1718737790.430652,-2.0,-0.713698023
1718737790.431837,-2.0,-0.713683265
1718737790.433015,-2.0,-0.713266455
1718737790.433624,-2.0,-0.713162933
1718737790.43481,-2.0,-0.713272678
1718737790.435983,-2.0,-0.713430113
1718737790.436596,-2.0,-0.713566262
1718737790.437764,-2.0,-0.713724993
1718737790.43896,-2.0,-0.713805079
1718737790.440144,-2.0,-0.713823463
1718737790.440768,-2.0,-0.713823997
1718737790.441956,-2.0,-0.713826713
1718737790.443179,-2.0,-0.713835125
1718737790.443778,-2.0,-0.713848546
1718737790.444951,-2.0,-0.713865575
1718737790.446128,-2.0,-0.713887073
1718737790.446803,-2.0,-0.713914415
1718737790.447974,-2.0,-0.713948875
1718737790.448585,-2.0,-0.713991333
1718737790.449765,-2.0,-0.714042359
1718737790.450927,-2.0,-0.714102353
1718737790.452094,-2.0,-0.71417159
1718737790.452677,-2.0,-0.714250277
1718737790.453829,-2.0,-0.714338484
1718737790.454958,-2.0,-0.714435974
1718737790.45553,-2.0,-0.714556098
1718737790.456668,-2.0,-0.714629468
1718737790.457813,-2.0,-0.714648885
1718737790.458935,-2.0,-0.714264194
1718737790.459492,-2.0,-0.714197617
1718737790.460665,-2.0,-0.714348235
1718737790.461808,-2.0,-0.714548356
1718737790.462918,-2.0,-0.714728569
1718737790.463488,-2.0,-0.714885414
1718737790.464642,-2.0,-0.715033815
1718737790.465774,-2.0,-0.715184955
1718737790.466945,-2.0,-0.715342968
1718737790.467516,-2.0,-0.715507454
1718737790.468654,-2.0,-0.71567853
1718737790.469777,-2.0,-0.715854239
1718737790.470906,-2.0,-0.716034483
1718737790.472037,-2.0,-0.716219276
1718737790.472689,-2.0,-0.716421873
1718737790.473749,-2.0,-0.716573173
1718737790.474892,-2.0,-0.716695177
1718737790.476032,-2.0,-0.716813102
1718737790.476632,-2.0,-0.7169335
1718737790.477786,-2.0,-0.717057933
1718737790.478965,-2.0,-0.717152048
1718737790.480102,-2.0,-0.716828689
1718737790.480642,-2.0,-0.716837826
1718737790.481812,-2.0,-0.717073109
1718737790.482996,-2.0,-0.717359955
1718737790.483557,-2.0,-0.717625977
1718737790.4847,-2.0,-0.717905263
1718737790.485845,-2.0,-0.718182759
1718737790.486989,-2.0,-0.718447543
1718737790.487653,-2.0,-0.718710653
1718737790.488758,-2.0,-0.718977488
1718737790.489845,-2.0,-0.719248315
1718737790.490987,-2.0,-0.719521749
1718737790.491575,-2.0,-0.719796727
1718737790.492837,-2.0,-0.720084147
1718737790.493955,-2.0,-0.720323993
1718737790.494829,-2.0,-0.720537178
1718737790.495956,-2.0,-0.720745609
1718737790.496799,-2.0,-0.720957639
1718737790.49794,-2.0,-0.72117231
1718737790.499161,-2.0,-0.721389768
1718737790.49969,-2.0,-0.721610428
1718737790.50086,-2.0,-0.721834945
1718737790.50205,-2.0,-0.722034158
1718737790.503123,-2.0,-0.721814516
1718737790.503676,-2.0,-0.721926357
1718737790.504813,-2.0,-0.722264276
1718737790.505964,-2.0,-0.722653934
1718737790.507121,-2.0,-0.723022565
1718737790.507711,-2.0,-0.723365678
1718737790.508852,-2.0,-0.723698253
1718737790.51,-2.0,-0.724031571
1718737790.510605,-2.0,-0.724369705
1718737790.511745,-2.0,-0.724712752
1718737790.512891,-2.0,-0.725059805
1718737790.514031,-2.0,-0.725410166
1718737790.514619,-2.0,-0.725775434
1718737790.515787,-2.0,-0.726093756
1718737790.516953,-2.0,-0.726383341
1718737790.518099,-2.0,-0.726666208
1718737790.518641,-2.0,-0.726950282
1718737790.519787,-2.0,-0.727274124
1718737790.52093,-2.0,-0.727586778
1718737790.522073,-2.0,-0.727874278
1718737790.522679,-2.0,-0.728191567
1718737790.523806,-2.0,-0.728521409
1718737790.524948,-2.0,-0.7288469
1718737790.526104,-2.0,-0.729176159
1718737790.526333,2.0,-0.729176159
1718737790.526793,2.0,-0.729514094
1718737790.527947,2.0,-0.729843343
1718737790.529088,2.0,-0.729801092
1718737790.529634,2.0,-0.730030366
1718737790.530786,2.0,-0.73044288
1718737790.531944,2.0,-0.730890328
1718737790.533091,2.0,-0.73131022
1718737790.533721,2.0,-0.731697953
1718737790.534878,2.0,-0.732066712
1718737790.535976,2.0,-0.732426019
1718737790.537206,2.0,-0.73277909
1718737790.537706,2.0,-0.733137831
1718737790.538817,2.0,-0.733439329
1718737790.539992,2.0,-0.73370423
1718737790.541136,2.0,-0.73395611
1718737790.541694,2.0,-0.734202986
1718737790.542876,2.0,-0.734444604
1718737790.544002,2.0,-0.734681555
1718737790.545132,2.0,-0.734914366
1718737790.545712,2.0,-0.735143915
1718737790.546868,2.0,-0.73537112
1718737790.547994,2.0,-0.735559171
1718737790.549148,2.0,-0.735325329
1718737790.549727,2.0,-0.735418975
1718737790.550854,2.0,-0.735733951
1718737790.551991,2.0,-0.73609466
1718737790.55257,2.0,-0.736427053
1718737790.553693,2.0,-0.736726388
1718737790.55483,2.0,-0.737006669
1718737790.555965,2.0,-0.737294539
1718737790.556581,2.0,-0.737524299
1718737790.5577,2.0,-0.737717636
1718737790.55885,2.0,-0.737895884
1718737790.559988,2.0,-0.738068993
1718737790.561261,2.0,-0.73823865
1718737790.561839,2.0,-0.738404405
1718737790.56303,2.0,-0.738566172
1718737790.564178,2.0,-0.738724461
1718737790.564785,2.0,-0.738879986
1718737790.565952,2.0,-0.739033365
1718737790.567081,2.0,-0.739185033
1718737790.567728,2.0,-0.739335267
1718737790.568915,2.0,-0.739484232
1718737790.570104,2.0,-0.739603964
1718737790.57071,2.0,-0.73930328
1718737790.57187,2.0,-0.739320649
1718737790.57305,2.0,-0.739568892
1718737790.573656,2.0,-0.739807071
1718737790.574839,2.0,-0.739981412
1718737790.576026,2.0,-0.74011157
1718737790.577203,2.0,-0.740221686
1718737790.577828,2.0,-0.740324727
1718737790.579018,2.0,-0.740424546
1718737790.580226,2.0,-0.740521362
1718737790.580822,2.0,-0.740614949
1718737790.582016,2.0,-0.740705491
1718737790.583173,2.0,-0.740793415
1718737790.583789,2.0,-0.740914935
1718737790.584995,2.0,-0.74104449
1718737790.58619,2.0,-0.741162095
1718737790.586823,2.0,-0.741272704
1718737790.588004,2.0,-0.741380857
1718737790.589181,2.0,-0.74148782
1718737790.589783,2.0,-0.741593151
1718737790.590945,2.0,-0.741696232
1718737790.592054,2.0,-0.741796826
1718737790.592643,2.0,-0.741933484
1718737790.593787,2.0,-0.7420614
1718737790.594921,2.0,-0.742109295
1718737790.596058,2.0,-0.742113567
1718737790.596629,2.0,-0.742106951
1718737790.597782,2.0,-0.742097978
1718737790.598918,2.0,-0.74208821
1718737790.600099,2.0,-0.742068564
1718737790.600693,2.0,-0.74166828
1718737790.601861,2.0,-0.741541015
1718737790.603074,2.0,-0.741602301
1718737790.603689,2.0,-0.741705059
1718737790.604895,2.0,-0.741786939
1718737790.606043,2.0,-0.741843726
1718737790.606957,2.0,-0.741888261
1718737790.60813,2.0,-0.741930434
1718737790.608753,2.0,-0.741973594
1718737790.609944,2.0,-0.74203095
1718737790.611096,2.0,-0.742033522
1718737790.611732,2.0,-0.742001874
1718737790.612881,2.0,-0.741960319
1718737790.614038,2.0,-0.741916688
1718737790.615185,2.0,-0.741871044
1718737790.615783,2.0,-0.741823677
1718737790.616984,2.0,-0.74177453
1718737790.618106,2.0,-0.741723967
1718737790.618689,2.0,-0.741672545
1718737790.619834,2.0,-0.741620769
1718737790.621002,2.0,-0.741569008
1718737790.622134,2.0,-0.741517513
1718737790.622805,2.0,-0.741466372
1718737790.623935,2.0,-0.741389342
1718737790.625097,2.0,-0.740895299
1718737790.625688,2.0,-0.740717459
1718737790.626253,2.0,-0.740717459
1718737790.626853,2.0,-0.740769073
1718737790.628002,2.0,-0.740810065
1718737790.629176,2.0,-0.740790025
1718737790.629828,2.0,-0.740725528
1718737790.631034,2.0,-0.740641946
1718737790.632135,2.0,-0.740552297
1718737790.632747,2.0,-0.740460354
1718737790.633846,2.0,-0.740366219
1718737790.635035,2.0,-0.740269574
1718737790.636165,2.0,-0.740170533
1718737790.636832,2.0,-0.740069462
1718737790.63794,2.0,-0.739966699
1718737790.639075,2.0,-0.739862433
1718737790.640221,2.0,-0.739756711
1718737790.640843,2.0,-0.739649488
1718737790.641997,2.0,-0.739540667
1718737790.643128,2.0,-0.739430123
1718737790.643705,2.0,-0.739331847
1718737790.644847,2.0,-0.739177592
1718737790.645992,2.0,-0.738986258
1718737790.647142,2.0,-0.738781587
1718737790.647751,2.0,-0.738572577
1718737790.648866,2.0,-0.738360702
1718737790.650011,2.0,-0.73818435
1718737790.651153,2.0,-0.738004259
1718737790.651741,2.0,-0.73741366
1718737790.653066,2.0,-0.737111598
1718737790.654035,2.0,-0.737007647
1718737790.655208,2.0,-0.73694691
1718737790.65584,2.0,-0.736862045
1718737790.657023,2.0,-0.736746928
1718737790.658174,2.0,-0.73661315
1718737790.658795,2.0,-0.736472869
1718737790.659922,2.0,-0.736329463
1718737790.661064,2.0,-0.73618263
1718737790.662288,2.0,-0.736031492
1718737790.662832,2.0,-0.735875498
1718737790.663963,2.0,-0.735714441
1718737790.665097,2.0,-0.735548283
1718737790.666322,2.0,-0.735414253
1718737790.666907,2.0,-0.735268495
1718737790.66809,2.0,-0.735040509
1718737790.669206,2.0,-0.734767771
1718737790.669907,2.0,-0.734483423
1718737790.670977,2.0,-0.734195753
1718737790.672178,2.0,-0.733905809
1718737790.672945,2.0,-0.733612819
1718737790.674042,2.0,-0.733316773
1718737790.675155,2.0,-0.733018477
1718737790.676285,2.0,-0.732719005
1718737790.676883,2.0,-0.732401191
1718737790.678037,2.0,-0.731689768
1718737790.679166,2.0,-0.731272899
1718737790.680319,2.0,-0.731057516
1718737790.680935,2.0,-0.730885145
1718737790.68203,2.0,-0.730688619
1718737790.683161,2.0,-0.730463422
1718737790.683765,2.0,-0.730236775
1718737790.684904,2.0,-0.729950245
1718737790.686085,2.0,-0.729629307
1718737790.687362,2.0,-0.729297357
1718737790.688019,2.0,-0.728960396
1718737790.689205,2.0,-0.728620639
1718737790.689895,2.0,-0.728277504
1718737790.691079,2.0,-0.727930852
1718737790.692187,2.0,-0.727581163
1718737790.692834,2.0,-0.727229143
1718737790.69397,2.0,-0.726875393
1718737790.695098,2.0,-0.72652034
1718737790.695688,2.0,-0.726164278
1718737790.696816,2.0,-0.725807404
1718737790.697965,2.0,-0.725449872
1718737790.699102,2.0,-0.72509173
1718737790.700226,2.0,-0.724703151
1718737790.700792,2.0,-0.723909379
1718737790.701935,2.0,-0.723382201
1718737790.703112,2.0,-0.723035485
1718737790.704229,2.0,-0.722722823
1718737790.70482,2.0,-0.722381267
1718737790.705955,2.0,-0.722007495
1718737790.707084,2.0,-0.721615772
1718737790.708245,2.0,-0.721217286
1718737790.708858,2.0,-0.720816749
1718737790.710003,2.0,-0.72041513
1718737790.711122,2.0,-0.720012287
1718737790.712276,2.0,-0.719608099
1718737790.712886,2.0,-0.719202618
1718737790.714132,2.0,-0.718795929
1718737790.715274,2.0,-0.718422292
1718737790.715898,2.0,-0.718054414
1718737790.717017,2.0,-0.717671578
1718737790.718158,2.0,-0.717279959
1718737790.719307,2.0,-0.716896091
1718737790.720503,2.0,-0.716459234
1718737790.721092,2.0,-0.715991024
1718737790.72219,2.0,-0.715513525
1718737790.72331,2.0,-0.715033795
1718737790.723882,2.0,-0.714548875
1718737790.725009,2.0,-0.714034482
